"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","mu","lower95","upper95","lower50","upper50","n_targets","cost_caloric_adequacy","nutrient_adequacy","portion_adq33","usd_adq33"
"Egypt","Northern Africa","Africa","Lower middle income","Decapterus punctatus","Reef-associated fishes","Marine","Small-scale",10.6,3.26404453363021,2.85246382731349,3.68599590359376,3.12401060027767,3.41141371578585,5,26.1551087215296,31.8512912668813,103.606474611951,27.0983860772998
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",128.4,3.01498804400984,2.90564324203243,3.12790910640976,2.97525470367371,3.05119188762847,3,20.3888471702357,28.3573337317328,116.372012658835,23.7269118099371
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",171.916,3.25264039481428,3.16180365821257,3.34150728954537,3.22159917393253,3.28207451369894,3,25.8585265772061,28.3573337317328,116.372012658835,30.0920878218143
"Ghana","Western Africa","Africa","Lower middle income","Dentex angolensis","Miscellaneous coastal fishes","Marine","Small-scale",779.8295,3.13118551939434,2.62864313229392,3.60974422745692,2.9762574299182,3.30733871050827,2,22.9011131693567,21.4306270881928,153.985228076603,35.2643313459149
"Congo DR","Middle Africa","Africa","Low income","Dentex canariensis","Miscellaneous coastal fishes","Marine","Small-scale",6.64,4.40251810150356,3.96378474389793,4.82982984454272,4.26155583475434,4.55781349264147,3,81.6562286699754,25.3085761565013,130.390583002129,106.472032620333
"Senegal","Western Africa","Africa","Lower middle income","Dentex canariensis","Miscellaneous coastal fishes","Marine","Small-scale",203.158,3.40920416172156,3.00547183797559,3.8276021071278,3.28269554660435,3.56755403554082,3,30.241167601346,25.3085761565013,130.390583002129,39.4316347420462
"Ghana","Western Africa","Africa","Lower middle income","Dentex congoensis","Miscellaneous coastal fishes","Marine","Small-scale",764.04125,3.15752873314877,2.63295243169696,3.69028710592262,2.94272846120382,3.31425326799779,2,23.5124186121304,23.0229508184623,143.335232135131,33.7015797982809
"Turkey","Western Asia","Asia","Upper middle income","Dentex dentex","Miscellaneous coastal fishes","Marine","Small-scale",11.3603,4.79063294761387,4.30638402953365,5.26567969297194,4.62167336126889,4.95610652788384,3,120.377537230269,27.4204598778619,120.348090976558,144.872068021225
"Ghana","Western Africa","Africa","Lower middle income","Dentex gibbosus","Miscellaneous coastal fishes","Marine","Small-scale",535.79575,3.14539133533202,2.70066466785657,3.61549829374524,2.99784331306365,3.30918598812858,3,23.2287639308965,26.4948346639521,124.552579469003,28.932024654697
"Senegal","Western Africa","Africa","Lower middle income","Dentex gibbosus","Miscellaneous coastal fishes","Marine","Small-scale",164.208,3.13515926537975,2.68474745843466,3.57954402967282,2.99039019220614,3.28923568905733,3,22.9922974274262,26.4948346639521,124.552579469003,28.6374995250447
"Guinea Bissau","Western Africa","Africa","Low income","Dentex macrophthalmus","Miscellaneous coastal fishes","Marine","Small-scale",31.23,2.34005723830041,1.92526170077341,2.77645718069449,2.22335527911553,2.51203126242328,3,10.3818307840747,27.460730200891,120.17160417289,12.4760125957375
"Senegal","Western Africa","Africa","Lower middle income","Dentex macrophthalmus","Miscellaneous coastal fishes","Marine","Small-scale",409.39,3.31975636485587,2.94792736483493,3.70951659544356,3.18783209600771,3.44888570053632,3,27.6536123458877,27.460730200891,120.17160417289,33.2317895678056
"Turkey","Western Asia","Asia","Upper middle income","Dentex macrophthalmus","Miscellaneous coastal fishes","Marine","Small-scale",1.6176,4.35943177509374,3.96457895100377,4.74106088842508,4.23630614126138,4.50240878211592,3,78.2126794016335,27.460730200891,120.17160417289,93.9894315035424
"Mexico","North America","Americas","Upper middle income","Dermatolepis dermatolepis","Reef-associated fishes","Marine","Small-scale",0.739,3.19520124917591,2.64895940013408,3.70562449143622,3.03869166571685,3.39562690437827,4,24.4150867139888,22.2124122825287,148.565583873825,36.2724161299382
"Mexico","North America","Americas","Upper middle income","Diapterus auratus","Miscellaneous coastal fishes","Inland","Small-scale",6.4150545865,3.20571150191406,2.77687115846993,3.65889646189846,3.05810596358426,3.35670056228231,4,24.6730486941287,33.7564599524003,97.7590661062595,24.1201419833229
"Brazil","South America","Americas","Upper middle income","Diapterus auratus","Miscellaneous coastal fishes","Marine","Small-scale",0.0199666666666667,3.5125250057585,3.03997876302171,3.96256984398321,3.36928948269316,3.68709789681871,4,33.5328315698054,33.7564599524003,97.7590661062595,32.7813829816267
"Mexico","North America","Americas","Upper middle income","Diapterus auratus","Miscellaneous coastal fishes","Marine","Small-scale",39.818642865,3.19701620518278,2.76243637686265,3.64922260040169,3.060029736322,3.36011347379424,4,24.4594392590625,33.7564599524003,97.7590661062595,23.9113193944873
"Mexico","North America","Americas","Upper middle income","Diapterus peruvianus","Miscellaneous coastal fishes","Marine","Small-scale",30.581262175,2.94154876281478,2.42188826763468,3.45531910656058,2.76869452095143,3.12323929445869,4,18.9451651697511,27.7215789784599,119.040838278517,22.5524834313214
"Egypt","Northern Africa","Africa","Lower middle income","Dicentrarchus labrax","Miscellaneous coastal fishes","Inland","Small-scale",356.8,3.46485237931434,2.96670012439425,3.90838767872101,3.29474438126157,3.62527082133703,3,31.9717397346099,21.8200775552012,151.236859339823,48.3530550509264
"Egypt","Northern Africa","Africa","Lower middle income","Dicentrarchus labrax","Miscellaneous coastal fishes","Marine","Small-scale",570.4,3.46257636297537,2.9621670505954,3.90495206606799,3.29298337690432,3.62404669109414,3,31.8990542806068,21.8200775552012,151.236859339823,48.2431278530951
"Egypt","Northern Africa","Africa","Lower middle income","Dicentrarchus punctatus","Miscellaneous coastal fishes","Inland","Small-scale",253.8,3.28387804338679,2.8567384467226,3.68268509870861,3.14588178640864,3.42395137415274,3,26.6790347974738,20.7432603802378,159.087816452611,42.4430939099333
"Egypt","Northern Africa","Africa","Lower middle income","Dicentrarchus punctatus","Miscellaneous coastal fishes","Marine","Small-scale",352,3.28226311888255,2.85134768540551,3.67723654510088,3.13922340721314,3.41691952883068,3,26.63598494092,20.7432603802378,159.087816452611,42.374606833156
"Senegal","Western Africa","Africa","Lower middle income","Dicentrarchus punctatus","Miscellaneous coastal fishes","Marine","Small-scale",62.494,3.13594421061334,2.74840908667673,3.5576194885049,2.99799517651396,3.27315145886836,3,23.0103522067807,20.7432603802378,159.087816452611,36.6066668838227
"Peru","South America","Americas","Upper middle income","Diplectrum conceptione","Miscellaneous coastal fishes","Marine","Small-scale",815.2,2.49461858976923,1.95716693269223,3.02648126188358,2.32334867219806,2.69996988305281,4,12.1171110469958,29.9324074429464,110.248399040073,13.3589209392206
"Mexico","North America","Americas","Upper middle income","Diplectrum pacificum","Miscellaneous coastal fishes","Marine","Small-scale",233.5472880875,3.24570407330699,2.71549783458596,3.79279296752261,3.05166986630834,3.42231116277854,4,25.6797841472878,28.4202216578931,116.114506062745,29.8179545206024
"Mexico","North America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",0.8875,3.13777019666192,2.99974085262754,3.27211551543975,3.09234884755201,3.18531026763334,5,23.0524071730891,30.8589355685442,106.938231640233,24.6518365814077
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",31.5678692,4.27728519287475,4.16062955690001,4.39906880536551,4.23227841370642,4.31512285288523,3,72.0445871177613,29.0917838356095,113.434089110777,81.7231211506529
"Egypt","Northern Africa","Africa","Lower middle income","Diplodus annularis","Miscellaneous coastal fishes","Marine","Small-scale",473,3.20969891102665,2.79969504743895,3.62523524374708,3.0715861072059,3.3586128396376,4,24.7716266380117,34.2732918095825,96.2848861537529,23.8513325068423
"Turkey","Western Asia","Asia","Upper middle income","Diplodus annularis","Miscellaneous coastal fishes","Marine","Small-scale",15.8222,4.08939743452096,3.66472443689818,4.48380546819165,3.96319710206489,4.24962220224779,4,59.7039053508385,34.2732918095825,96.2848861537529,57.4858372963993
"Senegal","Western Africa","Africa","Lower middle income","Diplodus bellottii","Miscellaneous coastal fishes","Marine","Small-scale",840.548,3.17977787387839,2.71396914149394,3.67613893438896,3.03941934225639,3.36855293297529,3,24.0414127331503,27.0332810591114,122.071752695656,29.3477738961531
"Egypt","Northern Africa","Africa","Lower middle income","Diplodus noct","Reef-associated fishes","Marine","Small-scale",20,3.30714474646696,2.78973522098111,3.85439749280144,3.13681224873945,3.49672193536335,4,27.3070455177247,26.8791184671402,122.771883461664,33.5253740998446
"Turkey","Western Asia","Asia","Upper middle income","Diplodus puntazzo","Miscellaneous coastal fishes","Marine","Small-scale",0.3662,4.38523299458147,3.91221043118433,4.87106566954185,4.21454191683529,4.53764762418759,3,80.2569204622307,32.0186262632903,103.065008875271,82.7168021974174
"Egypt","Northern Africa","Africa","Lower middle income","Diplodus sargus","Miscellaneous coastal fishes","Marine","Small-scale",375.06,3.39862929279712,2.918732401341,3.88811978829875,3.22104913326059,3.54572328295437,3,29.9230561756257,33.0434217291959,99.8685919105117,29.8837348591888
"Malawi","Eastern Africa","Africa","Low income","Diplotaxodon argenteus","Tilapias and other cichlids","Inland","Small-scale",1343.32714285714,2.73300461905272,2.16047150819902,3.3063921489812,2.5591959999781,2.95192210595035,5,15.3790257843751,37.8320990678955,87.2275152927055,13.4147420679349
"Mexico","North America","Americas","Upper middle income","Dormitator latifrons","Miscellaneous freshwater fishes","Inland","Small-scale",0.787,3.13044082873424,2.65394748481478,3.62803143442504,2.96850611580722,3.30472126740479,4,22.884065272766,33.8486140312259,97.4929135046916,22.310341962735
"Mexico","North America","Americas","Upper middle income","Dormitator latifrons","Miscellaneous freshwater fishes","Marine","Small-scale",257.55071387625,3.10135779001721,2.61295325211496,3.57895772150251,2.94334833897888,3.27921345575827,4,22.2281119093602,33.8486140312259,97.4929135046916,21.6708339175186
"Mexico","North America","Americas","Upper middle income","Dormitator maculatus","Miscellaneous freshwater fishes","Inland","Small-scale",9.094,3.08536413923205,2.55704747649609,3.62246251628518,2.89180120970089,3.26711992150088,3,21.8754310946185,30.006323243628,109.976819659195,24.0579034046001
"Gambia","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Inland","Small-scale",31.75,2.74096715292079,2.4092656634952,3.03713806147516,2.62909068303149,2.84230229659947,4,15.5019706246907,30.8217649748165,107.06719756952,16.5975255159066
"Gambia","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Marine","Small-scale",374.64,2.72814589159073,2.4095229896854,3.03731294067387,2.61101412631395,2.82456205951702,4,15.3044845239352,30.8217649748165,107.06719756952,16.3860826822384
"Guinea","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Marine","Small-scale",63.5025,2.04823275530624,1.74151349205642,2.37773301045946,1.94891469745527,2.17033804864488,4,7.75418544732747,30.8217649748165,107.06719756952,8.3021890527971
"Guinea Bissau","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Marine","Small-scale",5.374,2.00101016537964,1.62392621114529,2.35199979267352,1.84622821065357,2.08811040104088,4,7.39652403888215,30.8217649748165,107.06719756952,7.91925100598702
"Senegal","Western Africa","Africa","Lower middle income","Drepane africana","Miscellaneous coastal fishes","Marine","Small-scale",1258.49,2.96103127789996,2.65028108602189,3.266948139072,2.86704955845161,3.08022414579586,4,19.3178835928425,30.8217649748165,107.06719756952,20.6831165925986
"Philippines","South-Eastern Asia","Asia","Lower middle income","Dussumieria acuta","Herrings, sardines, anchovies","Marine","Small-scale",5592.86,2.35443229483928,1.90764215448031,2.8072809272573,2.22020680807693,2.52413980483651,4,10.5321480093974,41.3942870714614,79.7211459229389,8.39634908339158
"Mexico","North America","Americas","Upper middle income","Echinorhinus cookei","Sharks, rays, chimaeras","Marine","Small-scale",16.88170072675,2.73029866013096,2.20239185617424,3.24740175142001,2.53494257192181,2.88788691966114,2,15.337467025851,23.0719892404536,143.030579877954,21.9372680256648
"Maldives","Southern Asia","Asia","Upper middle income","Elagatis bipinnulata","Reef-associated fishes","Marine","Small-scale",24.1,3.27736211368958,2.84379848987766,3.74144976979193,3.10215907367692,3.40616373238221,2,26.505761214647,23.2405258075486,141.993345044205,37.6364169781068
"Mexico","North America","Americas","Upper middle income","Elagatis bipinnulata","Reef-associated fishes","Marine","Small-scale",4.07,3.12028670796028,2.71919247073951,3.53884112293989,2.98414765547547,3.2630215379984,2,22.6528734713622,23.2405258075486,141.993345044205,32.1655727906185
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Elagatis bipinnulata","Reef-associated fishes","Marine","Small-scale",1.02,4.12278411678918,3.68895505787927,4.57305028330072,3.98974392883143,4.287514120075,2,61.7308691881851,23.2405258075486,141.993345044205,87.6537260851665
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Inland","Small-scale",7.35,3.33392760080172,3.2388244717262,3.42979220476818,3.29303047504857,3.35946556001415,3,28.0482881280054,29.9140453391061,110.316072687299,30.9417699188336
"Mexico","North America","Americas","Upper middle income","Elops affinis","Miscellaneous coastal fishes","Marine","Small-scale",25.3202935,3.1725227426838,2.63367891069596,3.68830240802892,2.98124856505853,3.34083234682545,4,23.8676203353157,33.3455723985372,98.963663318155,23.6202714306973
"Gambia","Western Africa","Africa","Low income","Elops lacerta","Miscellaneous coastal fishes","Inland","Small-scale",512.2,2.80774912112725,2.44040115113399,3.19278086836765,2.68559723533336,2.9379122443403,4,16.5725733499453,31.8279470531896,103.682464800044,17.1828525300185
"Senegal","Western Africa","Africa","Lower middle income","Elops lacerta","Miscellaneous coastal fishes","Inland","Small-scale",6.1825,3.06834032635963,2.71124059680968,3.45919966336621,2.94649036094015,3.19872169996825,4,21.5061797993269,31.8279470531896,103.682464800044,22.2981373002713
