"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","calcium","iron","selenium","zinc","vitamin_a","omega_3","protein","ca_rni","fe_rni","se_rni","zn_rni","vita_rni","om_rni","nutrient_density","lmat"
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Encrasicholina devisi","Herrings, sardines, anchovies","Marine","Small-scale",2245.27518280167,331.765153929743,1.72036752869105,38.1307257266888,2.36625031117026,43.0443916057031,0.502260822447055,18.6686674695756,33.1765153929743,5.85159023364303,100,48.2908226769441,8.60887832114062,45.6600747679141,241.587881392616,6.9
"Thailand","South-Eastern Asia","Asia","Upper middle income","Encrasicholina heteroloba","Herrings, sardines, anchovies","Marine","Large-scale",110137.2,208.021670184104,1.23894988815014,46.8047847935649,1.62897356880681,24.4904114372815,0.240765050064796,20.0214269118384,20.8021670184104,4.21411526581681,100,33.2443585470777,4.8980822874563,21.8877318240724,185.046454942834,6.7
"Thailand","South-Eastern Asia","Asia","Upper middle income","Encrasicholina heteroloba","Herrings, sardines, anchovies","Marine","Small-scale",85005.8,208.021670184104,1.23894988815014,46.8047847935649,1.62897356880681,24.4904114372815,0.240765050064796,20.0214269118384,20.8021670184104,4.21411526581681,100,33.2443585470777,4.8980822874563,21.8877318240724,185.046454942834,6.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Encrasicholina punctifer","Herrings, sardines, anchovies","Marine","Large-scale",78.9066502868636,155.961323056124,1.19196662815477,42.8470843239009,1.49968069097021,31.6489311511526,0.338291544960678,20.4007763752315,15.5961323056124,4.05430825902983,100,30.6057283871471,6.32978623023051,30.7537768146071,187.339731996627,8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Encrasicholina punctifer","Herrings, sardines, anchovies","Marine","Small-scale",77.9449962139491,155.961323056124,1.19196662815477,42.8470843239009,1.49968069097021,31.6489311511526,0.338291544960678,20.4007763752315,15.5961323056124,4.05430825902983,100,30.6057283871471,6.32978623023051,30.7537768146071,187.339731996627,8
"Malawi","Eastern Africa","Africa","Low income","Engraulicypris sardella","Carps, barbels and other cyprinids","Inland","Small-scale",78428.2933333333,735.885941531474,7.08015077493314,59.23665833657,2.20990365770439,49.1291914471055,0.323412621693173,17.1688498626206,73.5885941531474,24.0821454929699,100,45.1000746470283,9.8258382894211,29.4011474266521,281.997800009219,8.8
"Egypt","Northern Africa","Africa","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Large-scale",6531.8,368.349992437432,2.14619558237939,37.7730929417824,2.14643742626537,24.3734505514686,0.913277136893225,18.0063432758086,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,10.5921568627451
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",255.870552147239,368.349992437432,2.14619558237939,37.7730929417824,2.14643742626537,24.3734505514686,0.913277136893225,18.0063432758086,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,10.5921568627451
"Madagascar","Eastern Africa","Africa","Low income","Mixed","Herrings, sardines, anchovies","Inland","Small-scale",569.386666666667,368.349992437432,2.14619558237939,37.7730929417824,2.14643742626537,24.3734505514686,0.913277136893225,18.0063432758086,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,10.5921568627451
"Mexico","North America","Americas","Upper middle income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",31.0276666666667,368.349992437432,2.14619558237939,37.7730929417824,2.14643742626537,24.3734505514686,0.913277136893225,18.0063432758086,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,10.5921568627451
"Madagascar","Eastern Africa","Africa","Low income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",1173.2015625,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Philippines","South-Eastern Asia","Asia","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",41321.7,230.151733762886,1.39707487419857,24.0755939686879,1.41585027278215,13.7214069806137,1.36643181270727,18.2529646846925,23.0151733762886,4.75195535441691,92.5984383411072,28.8949035261663,2.74428139612273,100,252.004751994102,10.5921568627451
"Congo","Middle Africa","Africa","Lower middle income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Small-scale",488.56,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"Ghana","Western Africa","Africa","Lower middle income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Small-scale",17230.1695,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"Guinea","Western Africa","Africa","Low income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Large-scale",767.14,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"Liberia","Western Africa","Africa","Low income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Large-scale",31.845,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"Liberia","Western Africa","Africa","Low income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Small-scale",544.311666666667,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"Turkey","Western Asia","Asia","Upper middle income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Large-scale",145806.9344,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"Turkey","Western Asia","Asia","Upper middle income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Small-scale",241.5238,228.703728107397,1.80165994488699,18.1913154692665,1.58879391285589,16.3192558616969,2.04572336594329,17.6177175157519,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,11.2
"China","Eastern Asia","Asia","Upper middle income","Engraulis japonicus","Herrings, sardines, anchovies","Marine","Large-scale",210412.6,124.865989076578,0.526189536524777,14.3102985403449,0.855197642324895,5.54394546778602,1.7340072450954,18.730819441095,12.4865989076578,1.78976032831557,55.0396097705575,17.4530131086713,1.1087890935572,100,187.877771208759,16.2
"Peru","South America","Americas","Upper middle income","Engraulis ringens","Herrings, sardines, anchovies","Marine","Large-scale",3257367.6,214.488580968977,1.72802884795086,22.5848970346728,1.23828460367793,7.14328445612198,0.999520887554886,18.938360395171,21.4488580968977,5.87764914269001,86.8649885948952,25.2711143607741,1.4286568912244,90.8655352322623,231.756802318744,13
"Peru","South America","Americas","Upper middle income","Engraulis ringens","Herrings, sardines, anchovies","Marine","Small-scale",120190.8686,214.488580968977,1.72802884795086,22.5848970346728,1.23828460367793,7.14328445612198,0.999520887554886,18.938360395171,21.4488580968977,5.87764914269001,86.8649885948952,25.2711143607741,1.4286568912244,90.8655352322623,231.756802318744,13
"Philippines","South-Eastern Asia","Asia","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Large-scale",20722.452,368.349992437432,2.14619558237939,37.7730929417824,2.14643742626537,24.3734505514686,0.913277136893225,18.0063432758086,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,10.5921568627451
"Malawi","Eastern Africa","Africa","Low income","Enteromius paludinosus","Carps, barbels and other cyprinids","Inland","Small-scale",788.078333333333,637.849406674809,2.42269470346809,51.3152987963523,2.57049291876738,47.4893235130306,0.408209428013063,17.5747114673793,63.7849406674809,8.24045817506152,100,52.459039158518,9.49786470260613,37.1099480011876,271.092250704854,7.4
"Gambia","Western Africa","Africa","Low income","Ephippion guttifer","Miscellaneous coastal fishes","Inland","Small-scale",50.85,83.2874409398262,1.38531401786808,40.9448313122213,0.894212546178048,9.77170361542278,0.659379019336091,18.0472133086816,8.32874409398262,4.71195244172815,100,18.2492356362867,1.95434072308456,59.9435472123719,193.187820107454,44
"Guinea","Western Africa","Africa","Low income","Ephippion guttifer","Miscellaneous coastal fishes","Marine","Large-scale",266.84,83.2874409398262,1.38531401786808,40.9448313122213,0.894212546178048,9.77170361542278,0.659379019336091,18.0472133086816,8.32874409398262,4.71195244172815,100,18.2492356362867,1.95434072308456,59.9435472123719,193.187820107454,44
"Guinea","Western Africa","Africa","Low income","Ephippion guttifer","Miscellaneous coastal fishes","Marine","Small-scale",50.48,83.2874409398262,1.38531401786808,40.9448313122213,0.894212546178048,9.77170361542278,0.659379019336091,18.0472133086816,8.32874409398262,4.71195244172815,100,18.2492356362867,1.95434072308456,59.9435472123719,193.187820107454,44
"Congo","Middle Africa","Africa","Lower middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",25.5,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Congo DR","Middle Africa","Africa","Low income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",128.35,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Egypt","Northern Africa","Africa","Lower middle income","Epinephelus","Miscellaneous coastal fishes","Inland","Small-scale",15.3333333333333,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Egypt","Northern Africa","Africa","Lower middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",3130.4,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Gambia","Western Africa","Africa","Low income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",433.62,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",9.2886291687285,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Liberia","Western Africa","Africa","Low income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",182.333333333333,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Mauritania","Western Africa","Africa","Lower middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",220,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Philippines","South-Eastern Asia","Asia","Lower middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",16343.396996,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Thailand","South-Eastern Asia","Asia","Upper middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",589,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Turkey","Western Asia","Asia","Upper middle income","Epinephelus","Miscellaneous coastal fishes","Marine","Small-scale",3.149,19.8436917655636,0.420129060072555,42.6242282773672,1.15046710633465,159.903604650585,0.115506290888933,18.6885683093106,1.98436917655636,1.42901040841005,100,23.4789205374418,31.980720930117,10.5005718989939,169.373592951519,27.3413043478261
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",0.316,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Mexico","North America","Americas","Upper middle income","Epinephelus adscensionis","Miscellaneous coastal fishes","Marine","Small-scale",44.29814365,74.1775331303339,0.790833141954889,79.5008368144892,1.19126475180157,27.3153944172867,0.201205852836539,17.9274542890004,7.41775331303339,2.68990864610507,100,24.3115255469708,5.46307888345734,18.2914411669581,158.173707556525,21.6
